Created by Downsizer
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID Name
// 1 - Estero Catemu en Santa Rosa
// 2 - Estero Pocuro en El Sifon
// 3 - Rio Aconcagua en Chacabuquito
// 4 - Rio Aconcagua en Puente Colmo
// 5 - Rio Aconcagua en Rio Blanco
// 6 - Rio Aconcagua en Romeral
// 7 - Rio Aconcagua en San Felipe
// 8 - Rio Blanco en Rio Blanco
// 9 - Rio Colorado en Rio Colorado
// 10 - Rio Putaendo en Resguardo Los Patos
////////////////////////////////////////////////////////////
// Unit: temperature = "fahrenheit " precipitation = in per "day " runoff = ft3 per "sec " elevation = meters
////////////////////////////////////////////////////////////
tmax 0

tmin 0

precip 0

runoff 10

########################################
1990 2 28 0 0 0 49.5 8.1 721 622 622 622 76.3 197.6 5.3 92.6
1990 3 1 0 0 0 48.1 7.4 650.3 558.4 558.4 558.4 83.8 170.3 5.7 92.6
1990 3 2 0 0 0 50.2 7.8 664.4 586.7 586.7 586.7 80.9 182.7 5.7 94.7
1990 3 3 0 0 0 50.5 7.4 682.1 600.8 600.8 600.8 115.9 189.8 6 91.9
1990 3 4 0 0 0 48.4 7.8 703.3 625.5 625.5 625.5 191.9 198.3 6 92.9
1990 3 5 0 0 0 47 7.4 710.4 625.5 625.5 625.5 189.1 188.7 5.7 95.1
1990 3 6 0 0 0 51.2 7.4 678.5 583.1 583.1 583.1 95.1 180.6 65.4 94.4
1990 3 7 0 0 0 50.9 7.4 689.1 544.3 544.3 544.3 111.3 184.5 7.4 94.4
1990 3 8 0 0 0 52.3 7.1 689.1 551.3 551.3 551.3 140.7 187.3 7.1 92.6
1990 3 9 0 0 0 46.7 7.1 692.7 547.8 547.8 547.8 147.4 196.1 6.7 92.2
1990 3 10 0 0 0 54.8 6.4 696.2 561.9 561.9 561.9 130.4 204.6 5.7 89.1
1990 3 11 0 0 0 56.2 7.1 696.2 561.9 561.9 561.9 157.6 215.9 4.9 88.4
1990 3 12 0 0 0 54.1 7.4 664.4 523 523 523 143.1 186.6 5.7 88.7
1990 3 13 0 0 0 53.7 7.4 607.9 491.2 491.2 491.2 123.7 175.6 5.3 88
1990 3 14 0 0 0 55.1 7.8 636.1 484.2 484.2 484.2 116.3 174.6 5.3 88
1990 3 15 0 0 0 55.1 7.8 593.7 448.8 448.8 448.8 114.5 161.2 6 89.4
1990 3 16 0 0 0 53.7 6.7 576.1 431.2 431.2 431.2 126.2 153.7 6 86.6
1990 3 17 0 0 0 53 6.4 544.3 434.7 434.7 434.7 138.5 155.1 5.7 82.7
1990 3 18 0 0 0 53 6.7 579.6 448.8 448.8 448.8 173.9 155.5 5.7 82
1990 3 19 0 0 0 53.4 7.4 572.5 441.8 441.8 441.8 173.9 156.2 6 83.4
1990 3 20 0 0 0 52.3 7.4 583.1 480.6 480.6 480.6 125.5 162.9 6.4 84.1
1990 3 21 0 0 0 52.7 7.8 607.9 498.3 498.3 498.3 127.9 177.4 6 83.1
1990 3 22 0 0 0 53.4 7.8 607.9 473.6 473.6 473.6 124.4 166.8 5.3 87.6
1990 3 23 0 0 0 52.3 7.8 544.3 413.5 413.5 413.5 137.5 133.6 5.3 88.4
1990 3 24 0 0 0 51.6 7.8 501.8 374.6 374.6 374.6 136.4 126.2 4.9 84.5
1990 3 25 0 0 0 52.7 7.8 480.6 356.9 356.9 356.9 144.5 110.3 4.9 83.8
1990 3 26 0 0 0 52.3 7.4 477.1 356.9 356.9 356.9 136.4 95.8 4.9 83.1
1990 3 27 0 0 0 51.2 7.4 463 353.4 353.4 353.4 117.7 100.4 4.9 82.3
1990 3 28 0 0 0 50.5 7.4 473.6 345.3 345.3 345.3 119.8 96.8 4.9 80.6
1990 3 29 0 0 0 50.5 8.1 445.3 328 328 328 140.3 79.9 5.7 82.7
1990 3 30 0 0 0 52.7 9.2 431.2 318.4 318.4 318.4 160.1 85.2 6 82.3
1990 3 31 0 0 0 53.4 10.2 406.4 296.9 296.9 296.9 163.6 89.1 5.7 84.1
1990 4 1 0 0 0 50.9 8.1 424.1 310.3 310.3 310.3 186.2 82.3 5.3 83.8
1990 4 2 0 0 0 49.1 7.4 431.2 323.7 323.7 323.7 150.9 101.4 4.9 80.2
1990 4 3 0 0 0 49.5 7.8 434.7 335.7 335.7 335.7 111.7 94.7 5.3 81.6
1990 4 4 0 0 0 50.5 7.4 431.2 334 334 334 116.6 93.7 5.7 79.9
1990 4 5 0 0 0 49.8 7.4 424.1 324.1 324.1 324.1 122.6 77.4 5.3 79.9
1990 4 6 0 0 0 49.8 7.4 402.9 312.8 312.8 312.8 122.3 70.3 5.7 76.7
1990 4 7 0 0 0 47.7 7.4 399.4 296.9 296.9 296.9 142.1 73.9 6 77.8
1990 4 8 0 0 0 49.1 7.4 392.3 297.9 297.9 297.9 173.9 74.9 6 75.6
1990 4 9 0 0 0 49.5 7.4 402.9 307.5 307.5 307.5 158.7 71.4 5.7 79.2
1990 4 10 0 0 0 48.4 7.4 399.4 312.4 312.4 312.4 137.5 69.3 5.3 76
1990 4 11 0 0 0 48.1 7.1 399.4 313.8 313.8 313.8 132.2 68.6 5.3 75.6
1990 4 12 0 0 0 44.2 7.1 431.2 348.8 348.8 348.8 101.1 65 4.9 73.2
1990 4 13 0 0 0 44.2 7.1 371.1 288.7 288.7 288.7 133.2 60.4 4.6 72.8
1990 4 14 0 0 0 45.2 6.7 356.9 286.6 286.6 286.6 136.8 60.1 4.6 70.3
1990 4 15 0 0 0 48.1 7.1 378.1 301.8 301.8 301.8 148.8 62.9 4.2 71
1990 4 16 0 0 0 49.1 7.1 360.5 273.5 273.5 273.5 153.7 59.7 4.6 71.4
1990 4 17 0 0 0 49.8 7.4 356.9 275.7 275.7 275.7 123 59.4 4.9 70.3
